"id", "closed_at", "created_at", "state", "url"
3078, 2016-06-14 18:16:45, 2016-06-14 12:37:29, closed, https://api.github.com/repos/vuejs/vue/issues/3078
3079, 2016-06-16 17:29:40, 2016-06-14 18:14:01, closed, https://api.github.com/repos/vuejs/vue/issues/3079
3133, 2016-06-22 14:30:08, 2016-06-22 02:43:59, closed, https://api.github.com/repos/vuejs/vue/issues/3133
3140, 2016-06-23 01:43:27, 2016-06-22 21:26:29, closed, https://api.github.com/repos/vuejs/vue/issues/3140
3155, 2016-06-27 15:17:12, 2016-06-26 11:49:47, closed, https://api.github.com/repos/vuejs/vue/issues/3155
3157, 2016-06-27 00:02:52, 2016-06-26 16:36:02, closed, https://api.github.com/repos/vuejs/vue/issues/3157
3176, 2016-06-29 16:02:52, 2016-06-29 08:24:36, closed, https://api.github.com/repos/vuejs/vue/issues/3176
3179, 2016-06-29 16:24:27, 2016-06-29 09:48:00, closed, https://api.github.com/repos/vuejs/vue/issues/3179
3183, 2016-07-01 04:29:58, 2016-06-29 21:45:32, closed, https://api.github.com/repos/vuejs/vue/issues/3183
3184, 2016-07-02 15:02:14, 2016-06-29 22:29:25, closed, https://api.github.com/repos/vuejs/vue/issues/3184
3197, 2018-04-17 21:38:05, 2016-06-30 16:54:52, closed, https://api.github.com/repos/vuejs/vue/issues/3197
3204, 2016-07-06 00:09:45, 2016-07-01 08:17:10, closed, https://api.github.com/repos/vuejs/vue/issues/3204
3210, 2016-09-23 15:03:17, 2016-07-02 12:24:43, closed, https://api.github.com/repos/vuejs/vue/issues/3210
3219, 2016-07-04 17:51:17, 2016-07-04 06:31:43, closed, https://api.github.com/repos/vuejs/vue/issues/3219
3243, 2016-07-07 20:07:50, 2016-07-07 16:08:14, closed, https://api.github.com/repos/vuejs/vue/issues/3243
3247, 2016-07-08 22:07:50, 2016-07-08 21:41:56, closed, https://api.github.com/repos/vuejs/vue/issues/3247
3252, 2016-07-14 23:26:24, 2016-07-10 03:13:10, closed, https://api.github.com/repos/vuejs/vue/issues/3252
3259, 2016-07-12 20:30:36, 2016-07-11 16:22:07, closed, https://api.github.com/repos/vuejs/vue/issues/3259
3269, 2016-07-14 22:24:53, 2016-07-13 03:55:36, closed, https://api.github.com/repos/vuejs/vue/issues/3269
3273, 2016-07-22 17:19:31, 2016-07-13 22:44:44, closed, https://api.github.com/repos/vuejs/vue/issues/3273
3280, 2018-04-17 21:38:14, 2016-07-15 04:42:34, closed, https://api.github.com/repos/vuejs/vue/issues/3280
3296, 2016-07-20 14:11:45, 2016-07-20 05:32:02, closed, https://api.github.com/repos/vuejs/vue/issues/3296
3306, 2016-07-26 03:28:12, 2016-07-21 16:37:23, closed, https://api.github.com/repos/vuejs/vue/issues/3306
3323, 2018-04-17 21:38:26, 2016-07-25 21:12:52, closed, https://api.github.com/repos/vuejs/vue/issues/3323
3324, 2016-07-25 23:38:59, 2016-07-25 21:26:50, closed, https://api.github.com/repos/vuejs/vue/issues/3324
3325, 2016-07-26 19:54:01, 2016-07-26 05:16:57, closed, https://api.github.com/repos/vuejs/vue/issues/3325
3327, 2016-07-26 19:54:01, 2016-07-26 15:08:47, closed, https://api.github.com/repos/vuejs/vue/issues/3327
3354, 2016-07-31 21:30:18, 2016-07-29 18:37:33, closed, https://api.github.com/repos/vuejs/vue/issues/3354
3376, 2016-08-02 16:17:58, 2016-08-02 15:07:37, closed, https://api.github.com/repos/vuejs/vue/issues/3376
3382, 2018-04-17 21:38:44, 2016-08-03 15:30:52, closed, https://api.github.com/repos/vuejs/vue/issues/3382
3383, 2016-08-03 20:42:57, 2016-08-03 18:10:04, closed, https://api.github.com/repos/vuejs/vue/issues/3383
3400, 2016-08-07 05:38:44, 2016-08-07 03:09:25, closed, https://api.github.com/repos/vuejs/vue/issues/3400
3403, 2016-08-08 02:29:51, 2016-08-08 01:37:23, closed, https://api.github.com/repos/vuejs/vue/issues/3403
3472, 2016-08-24 20:45:29, 2016-08-18 09:39:55, closed, https://api.github.com/repos/vuejs/vue/issues/3472
3481, 2016-08-19 19:16:50, 2016-08-19 04:45:46, closed, https://api.github.com/repos/vuejs/vue/issues/3481
3506, 2016-08-27 21:14:32, 2016-08-23 15:27:39, closed, https://api.github.com/repos/vuejs/vue/issues/3506
3510, 2018-04-17 21:37:53, 2016-08-24 03:19:15, closed, https://api.github.com/repos/vuejs/vue/issues/3510
3516, 2016-08-26 22:29:07, 2016-08-24 15:37:28, closed, https://api.github.com/repos/vuejs/vue/issues/3516
3518, 2016-08-26 22:23:26, 2016-08-25 04:59:45, closed, https://api.github.com/repos/vuejs/vue/issues/3518
3526, 2016-08-26 22:56:43, 2016-08-25 16:09:56, closed, https://api.github.com/repos/vuejs/vue/issues/3526
3573, 2017-02-08 11:21:18, 2016-08-31 08:29:20, closed, https://api.github.com/repos/vuejs/vue/issues/3573
3603, 2016-09-06 07:33:46, 2016-09-06 03:31:04, closed, https://api.github.com/repos/vuejs/vue/issues/3603
3610, 2016-09-09 11:55:24, 2016-09-06 20:59:17, closed, https://api.github.com/repos/vuejs/vue/issues/3610
3616, 2016-09-08 08:49:30, 2016-09-07 13:01:14, closed, https://api.github.com/repos/vuejs/vue/issues/3616
3657, 2016-09-11 10:18:07, 2016-09-10 22:10:49, closed, https://api.github.com/repos/vuejs/vue/issues/3657
3667, 2016-09-13 18:20:42, 2016-09-13 15:59:42, closed, https://api.github.com/repos/vuejs/vue/issues/3667
3668, 2016-09-23 14:45:40, 2016-09-13 17:12:37, closed, https://api.github.com/repos/vuejs/vue/issues/3668
3673, 2016-09-14 15:35:47, 2016-09-14 07:58:54, closed, https://api.github.com/repos/vuejs/vue/issues/3673
3689, 2016-09-23 21:54:42, 2016-09-17 18:10:13, closed, https://api.github.com/repos/vuejs/vue/issues/3689
3730, 2016-09-23 18:52:35, 2016-09-23 08:06:42, closed, https://api.github.com/repos/vuejs/vue/issues/3730
3819, 2016-09-30 18:23:08, 2016-09-30 09:09:40, closed, https://api.github.com/repos/vuejs/vue/issues/3819
3821, 2018-04-17 21:38:51, 2016-09-30 17:54:24, closed, https://api.github.com/repos/vuejs/vue/issues/3821
3824, 2016-10-05 19:13:24, 2016-10-01 13:51:40, closed, https://api.github.com/repos/vuejs/vue/issues/3824
3848, 2016-10-12 00:49:14, 2016-10-04 11:59:04, closed, https://api.github.com/repos/vuejs/vue/issues/3848
3852, 2016-10-11 01:24:30, 2016-10-04 22:57:50, closed, https://api.github.com/repos/vuejs/vue/issues/3852
3872, 2016-10-11 02:41:20, 2016-10-08 04:05:57, closed, https://api.github.com/repos/vuejs/vue/issues/3872
3882, 2016-10-12 21:43:12, 2016-10-09 11:49:40, closed, https://api.github.com/repos/vuejs/vue/issues/3882
3883, 2016-10-11 02:55:18, 2016-10-09 12:15:20, closed, https://api.github.com/repos/vuejs/vue/issues/3883
3899, 2016-10-13 09:05:43, 2016-10-11 04:19:07, closed, https://api.github.com/repos/vuejs/vue/issues/3899
3913, 2016-10-12 21:12:23, 2016-10-12 08:25:42, closed, https://api.github.com/repos/vuejs/vue/issues/3913
3917, 2016-10-12 17:26:42, 2016-10-12 13:30:39, closed, https://api.github.com/repos/vuejs/vue/issues/3917
3935, 2016-10-13 18:53:14, 2016-10-13 17:13:08, closed, https://api.github.com/repos/vuejs/vue/issues/3935
3940, 2016-10-14 13:27:54, 2016-10-14 03:06:48, closed, https://api.github.com/repos/vuejs/vue/issues/3940
3957, 2016-11-02 19:51:03, 2016-10-16 17:41:20, closed, https://api.github.com/repos/vuejs/vue/issues/3957
3958, 2016-10-22 06:57:32, 2016-10-16 19:26:22, closed, https://api.github.com/repos/vuejs/vue/issues/3958
3964, 2016-11-03 02:34:45, 2016-10-17 10:20:51, closed, https://api.github.com/repos/vuejs/vue/issues/3964
3973, 2016-10-22 08:27:44, 2016-10-18 12:17:03, closed, https://api.github.com/repos/vuejs/vue/issues/3973
3979, 2016-10-19 11:41:09, 2016-10-18 21:59:05, closed, https://api.github.com/repos/vuejs/vue/issues/3979
4012, 2016-11-03 04:53:53, 2016-10-22 18:07:15, closed, https://api.github.com/repos/vuejs/vue/issues/4012
4018, 2016-11-01 15:50:22, 2016-10-23 10:52:21, closed, https://api.github.com/repos/vuejs/vue/issues/4018
4055, 2016-11-04 13:38:53, 2016-10-28 17:26:09, closed, https://api.github.com/repos/vuejs/vue/issues/4055
4071, 2016-10-31 06:17:18, 2016-10-31 05:51:34, closed, https://api.github.com/repos/vuejs/vue/issues/4071
4107, 2016-11-04 20:22:59, 2016-11-04 00:05:38, closed, https://api.github.com/repos/vuejs/vue/issues/4107
4143, 2016-11-07 16:33:37, 2016-11-07 04:50:12, closed, https://api.github.com/repos/vuejs/vue/issues/4143
4209, 2016-11-16 04:07:55, 2016-11-16 03:06:58, closed, https://api.github.com/repos/vuejs/vue/issues/4209
4227, 2016-11-17 16:25:54, 2016-11-17 04:24:56, closed, https://api.github.com/repos/vuejs/vue/issues/4227
4237, 2016-11-19 01:38:42, 2016-11-17 17:49:32, closed, https://api.github.com/repos/vuejs/vue/issues/4237
4266, 2016-11-22 14:22:21, 2016-11-21 12:44:16, closed, https://api.github.com/repos/vuejs/vue/issues/4266
4268, 2016-11-21 15:30:00, 2016-11-21 13:24:25, closed, https://api.github.com/repos/vuejs/vue/issues/4268
4284, 2016-11-23 18:18:52, 2016-11-23 04:27:28, closed, https://api.github.com/repos/vuejs/vue/issues/4284
4315, 2016-11-25 17:41:58, 2016-11-24 14:48:20, closed, https://api.github.com/repos/vuejs/vue/issues/4315
4339, 2016-12-01 04:29:14, 2016-11-29 19:02:57, closed, https://api.github.com/repos/vuejs/vue/issues/4339
4346, 2016-11-30 18:53:20, 2016-11-30 13:39:06, closed, https://api.github.com/repos/vuejs/vue/issues/4346
4392, 2016-12-08 15:56:34, 2016-12-05 21:39:15, closed, https://api.github.com/repos/vuejs/vue/issues/4392
4393, 2016-12-08 17:26:23, 2016-12-06 07:24:45, closed, https://api.github.com/repos/vuejs/vue/issues/4393
4432, 2016-12-11 15:16:23, 2016-12-10 06:35:02, closed, https://api.github.com/repos/vuejs/vue/issues/4432
4484, 2016-12-21 21:08:48, 2016-12-15 07:25:26, closed, https://api.github.com/repos/vuejs/vue/issues/4484
4514, 2016-12-21 21:22:55, 2016-12-19 09:44:24, closed, https://api.github.com/repos/vuejs/vue/issues/4514
4521, 2016-12-22 03:35:31, 2016-12-20 05:27:33, closed, https://api.github.com/repos/vuejs/vue/issues/4521
4530, 2016-12-23 03:33:04, 2016-12-21 03:10:07, closed, https://api.github.com/repos/vuejs/vue/issues/4530
4533, 2016-12-23 04:40:18, 2016-12-21 10:25:54, closed, https://api.github.com/repos/vuejs/vue/issues/4533
4535, 2016-12-23 02:17:41, 2016-12-21 12:35:21, closed, https://api.github.com/repos/vuejs/vue/issues/4535
4584, 2016-12-27 21:13:45, 2016-12-27 17:20:39, closed, https://api.github.com/repos/vuejs/vue/issues/4584
4590, 2017-01-12 23:25:27, 2016-12-28 07:05:36, closed, https://api.github.com/repos/vuejs/vue/issues/4590
4620, 2017-01-04 19:43:53, 2016-12-31 09:04:33, closed, https://api.github.com/repos/vuejs/vue/issues/4620
4650, 2017-01-13 16:49:59, 2017-01-04 19:24:39, closed, https://api.github.com/repos/vuejs/vue/issues/4650
4655, 2017-01-13 17:14:28, 2017-01-05 09:21:12, closed, https://api.github.com/repos/vuejs/vue/issues/4655
4690, 2017-01-11 20:38:41, 2017-01-11 09:40:31, closed, https://api.github.com/repos/vuejs/vue/issues/4690
4702, 2017-01-16 23:00:56, 2017-01-12 19:34:37, closed, https://api.github.com/repos/vuejs/vue/issues/4702
4746, None, 2017-01-18 23:54:27, open, https://api.github.com/repos/vuejs/vue/issues/4746
4755, 2017-01-19 18:36:20, 2017-01-19 13:24:49, closed, https://api.github.com/repos/vuejs/vue/issues/4755
4758, 2017-01-20 14:42:55, 2017-01-20 03:42:42, closed, https://api.github.com/repos/vuejs/vue/issues/4758
4767, 2017-01-22 18:01:10, 2017-01-22 14:08:40, closed, https://api.github.com/repos/vuejs/vue/issues/4767
4774, 2017-01-23 16:43:14, 2017-01-23 16:08:24, closed, https://api.github.com/repos/vuejs/vue/issues/4774
4779, 2017-01-24 16:04:48, 2017-01-24 08:37:43, closed, https://api.github.com/repos/vuejs/vue/issues/4779
4792, 2017-01-26 14:58:47, 2017-01-26 09:14:19, closed, https://api.github.com/repos/vuejs/vue/issues/4792
4838, 2017-02-14 18:30:14, 2017-02-02 01:12:44, closed, https://api.github.com/repos/vuejs/vue/issues/4838
4846, 2017-02-14 22:09:46, 2017-02-02 17:20:56, closed, https://api.github.com/repos/vuejs/vue/issues/4846
4864, 2017-02-06 10:27:46, 2017-02-06 09:17:50, closed, https://api.github.com/repos/vuejs/vue/issues/4864
4872, 2017-02-14 18:40:59, 2017-02-06 22:13:59, closed, https://api.github.com/repos/vuejs/vue/issues/4872
4880, 2017-02-09 14:25:45, 2017-02-08 07:08:38, closed, https://api.github.com/repos/vuejs/vue/issues/4880
4900, 2017-02-15 14:59:55, 2017-02-10 08:26:57, closed, https://api.github.com/repos/vuejs/vue/issues/4900
4915, 2017-02-23 19:14:27, 2017-02-13 03:36:17, closed, https://api.github.com/repos/vuejs/vue/issues/4915
4951, 2017-02-17 14:53:53, 2017-02-17 05:09:04, closed, https://api.github.com/repos/vuejs/vue/issues/4951
4976, 2017-02-23 23:11:23, 2017-02-20 16:29:55, closed, https://api.github.com/repos/vuejs/vue/issues/4976
4985, 2017-02-24 20:36:31, 2017-02-21 15:05:25, closed, https://api.github.com/repos/vuejs/vue/issues/4985
5002, 2017-02-24 17:18:15, 2017-02-24 14:08:48, closed, https://api.github.com/repos/vuejs/vue/issues/5002
5043, 2017-03-01 16:01:25, 2017-03-01 09:01:02, closed, https://api.github.com/repos/vuejs/vue/issues/5043
5097, 2017-03-08 04:28:46, 2017-03-05 20:01:31, closed, https://api.github.com/repos/vuejs/vue/issues/5097
5120, 2017-03-08 03:28:11, 2017-03-07 11:13:58, closed, https://api.github.com/repos/vuejs/vue/issues/5120
5191, 2017-03-21 07:21:05, 2017-03-14 12:02:02, closed, https://api.github.com/repos/vuejs/vue/issues/5191
5209, 2017-03-17 03:37:38, 2017-03-16 15:47:38, closed, https://api.github.com/repos/vuejs/vue/issues/5209
5223, 2017-03-21 07:22:34, 2017-03-19 16:58:28, closed, https://api.github.com/repos/vuejs/vue/issues/5223
5239, 2017-03-21 09:50:06, 2017-03-21 09:29:56, closed, https://api.github.com/repos/vuejs/vue/issues/5239
5266, 2017-03-24 03:56:36, 2017-03-23 20:57:31, closed, https://api.github.com/repos/vuejs/vue/issues/5266
5318, 2017-04-03 06:14:13, 2017-03-29 12:45:04, closed, https://api.github.com/repos/vuejs/vue/issues/5318
5330, 2017-04-03 06:43:45, 2017-03-30 08:53:30, closed, https://api.github.com/repos/vuejs/vue/issues/5330
5346, 2017-04-03 07:32:32, 2017-03-31 17:33:32, closed, https://api.github.com/repos/vuejs/vue/issues/5346
5615, 2017-05-09 15:26:16, 2017-05-05 12:47:05, closed, https://api.github.com/repos/vuejs/vue/issues/5615
5618, 2017-05-09 15:21:52, 2017-05-05 22:50:10, closed, https://api.github.com/repos/vuejs/vue/issues/5618
5635, 2017-05-09 15:35:25, 2017-05-09 04:45:44, closed, https://api.github.com/repos/vuejs/vue/issues/5635
5760, 2017-06-13 01:54:13, 2017-05-26 11:56:26, closed, https://api.github.com/repos/vuejs/vue/issues/5760
5837, None, 2017-06-07 03:35:53, open, https://api.github.com/repos/vuejs/vue/issues/5837
5888, 2017-06-16 18:03:40, 2017-06-15 07:45:29, closed, https://api.github.com/repos/vuejs/vue/issues/5888
5902, 2017-06-17 08:45:44, 2017-06-17 02:26:47, closed, https://api.github.com/repos/vuejs/vue/issues/5902
5941, 2017-06-29 04:37:07, 2017-06-21 04:57:57, closed, https://api.github.com/repos/vuejs/vue/issues/5941
5975, 2017-06-29 04:38:17, 2017-06-26 09:24:55, closed, https://api.github.com/repos/vuejs/vue/issues/5975
5992, 2017-07-10 13:42:01, 2017-06-28 07:19:05, closed, https://api.github.com/repos/vuejs/vue/issues/5992
6006, 2017-07-05 01:17:36, 2017-06-30 17:36:53, closed, https://api.github.com/repos/vuejs/vue/issues/6006
